54,37,65,15,64
15,19,16,34,1
50,16,67,83,98
98,19,40,23,50
7,87,3,44,68
40,1,64,37,90
24,149,37,116,68
1,50,98,16,140
138,36,67,19,40
37,67,74,42,6
1,137,13,67,21
7,103,44,105,117
65,113,6,19,98
24,19,40,83,122
67,3,45,1,36
23,122,98,40,135
109,21,33,1,3
19,6,15,16,138
13,3,117,42,87
13,6,65,67,78
13,116,149,21,44
15,137,44,43,2
23,68,34,1,13
1,3,2,128,21
15,16,65,46,1
67,100,19,15,37
50,143,113,15,23
50,1,42,37,140
37,13,65,67,78
24,113,125,16,23
65,1,36,23,45
67,6,100,29,138
135,36,34,6,15
16,116,37,19,6
138,6,98,1,125
3,15,1,140,23
83,19,16,37,36
43,83,67,24,16
46,6,68,23,116
65,6,113,143,122
40,68,16,24,138
83,138,23,40,6
33,54,1,44,42
42,1,50,64,143
6,1,42,133,50
2,33,21,133,44
15,40,19,100,67
34,68,90,46,42
15,138,23,50,83
1,140,16,19,37
68,43,1,6,15
29,37,24,149,68
140,16,15,68,19
29,15,23,34,1
1,37,135,98,122
68,140,37,83,19
68,28,83,90,6
83,40,42,3,149
65,37,19,29,64
36,16,6,40,15
2,21,149,1,7
149,140,1,23,64
29,50,16,135,68
50,23,42,29,140
42,83,29,68,37
16,19,24,135,40
19,74,1,98,50
23,19,40,74,37
83,42,15,143,65
105,7,3,96,2
116,6,83,34,16
15,37,40,113,90
135,44,1,26,33
141,44,3,21,103
16,98,6,37,122
46,1,37,34,15
40,140,23,83,16
6,24,16,64,29
138,125,16,122,67
7,14,3,1,81
135,113,116,40,6
98,113,67,65,37
3,13,87,89,2
24,68,6,15,36
1,135,148,16,83
24,64,67,143,113
46,6,116,24,37
100,19,16,67,111
15,100,138,37,67
42,6,138,64,83
13,16,21,103,14
42,122,67,1,40
140,65,42,24,19
3,14,13,21,42
143,19,16,6,15
113,16,42,37,40
42,40,90,2,15
96,1,24,16,3
37,16,1,143,6
83,143,16,15,122
44,7,94,13,87
83,6,42,140,15
2,1,7,81,137
19,135,1,37,83
68,6,116,34,42
148,87,7,116,2
29,83,40,98,149
65,1,50,143,6
122,19,113,16,83
67,37,149,6,133
128,21,7,14,13
67,3,19,90,42
23,67,16,1,13
122,83,23,6,138
40,24,19,42,65
37,145,3,6,1
6,135,83,15,19
6,42,15,14,19
67,29,68,43,15
7,117,81,103,21
37,45,3,149,6
15,65,16,19,67
19,37,24,67,140
37,42,15,83,3
37,28,19,29,122
65,16,50,125,15
16,90,64,67,65
42,90,116,16,40
100,138,83,23,40
19,68,37,111,67
64,6,40,37,65
68,83,23,140,19
23,67,83,149,15
13,53,94,87,3
103,33,3,14,2
29,15,54,24,6
7,44,14,80,33
23,29,135,16,65
148,78,6,46,135
98,37,42,74,40
90,67,15,65,64
138,23,74,15,1
103,3,42,2,13
19,37,23,140,64
43,83,1,19,16
67,50,90,42,15
6,135,90,45,15
90,24,15,98,37
19,68,65,50,149
13,101,87,2,116
2,87,128,94,1
1,16,15,40,76
40,135,19,34,76
19,24,2,6,37
96,7,54,13,33
24,15,140,149,65
64,42,125,37,65
74,113,24,1,15
6,65,29,111,50
135,50,65,24,6
19,125,143,64,113
19,143,1,148,3
140,83,16,24,1
7,44,81,53,1
116,83,42,90,46
103,44,87,137,21
44,137,43,2,7
65,138,40,122,24
67,16,65,3,42
7,67,33,2,1
6,42,98,65,50
40,16,116,42,83
43,83,96,1,14
15,24,122,125,16
34,149,42,23,68
67,42,113,125,143
50,29,16,98,1
22,7,13,14,33
23,67,90,29,37
23,19,143,113,37
100,1,138,111,29
16,67,23,135,83
68,29,6,19,23
23,19,37,42,46
16,83,143,138,125
65,148,46,24,83
16,122,83,37,64
68,16,23,122,149
135,46,6,42,149
37,42,50,138,65
21,44,54,7,43
7,13,87,37,94
98,40,125,1,122
83,67,122,23,50
149,42,23,16,90
40,42,64,37,90
6,23,40,46,113
37,42,50,111,133
111,16,23,40,83
45,1,28,140,16
13,44,2,30,94
37,83,125,42,64
125,74,113,83,40
15,1,65,98,83
42,149,23,46,37
137,21,103,7,42
23,40,37,111,64
13,67,7,128,87
21,87,44,42,13
19,90,6,23,64
29,140,40,64,19
28,15,16,6,29
67,65,37,13,148
21,2,94,30,44
6,37,68,83,113
143,19,24,64,83
42,1,23,111,83
50,40,65,83,1
1,149,65,28,50
90,19,116,24,6
1,138,83,29,50
137,13,21,101,2
15,1,143,98,74
16,23,83,15,125
117,116,43,13,7
65,68,24,90,50
68,37,116,113,149
143,67,113,64,24
21,1,6,2,13
1,83,135,19,29
21,91,95,2,3
42,68,50,16,23
140,1,29,68,40
40,29,3,24,6
133,96,19,24,29
111,29,6,28,15
83,15,1,37,125
138,37,24,143,122
1,64,15,50,83
149,135,42,140,83
2,21,7,13,85
40,64,23,98,83
67,37,138,28,111
7,94,81,33,1
37,100,15,40,65
7,103,13,44,42
28,140,16,3,6
50,6,29,98,83
64,54,6,65,24
7,2,133,13,85
6,42,116,15,37
7,16,2,94,44
50,143,138,64,15
6,50,15,26,23
40,68,42,23,140
29,37,16,64,98
16,37,65,111,6
83,40,113,34,90
7,85,137,3,21
42,6,90,16,29
135,24,37,46,23
68,46,24,40,113
24,138,42,67,65
1,15,6,13,34
13,7,44,87,149
111,54,135,83,65
42,16,143,23,6
101,117,7,44,42
42,29,19,15,68
53,2,44,1,14
40,37,65,6,122
67,13,3,15,1
149,6,37,98,28
103,21,13,117,133
13,81,21,7,103
37,16,135,90,149
111,133,24,28,42
105,2,103,21,3
143,23,15,42,113
83,1,6,50,15
15,138,28,6,1
143,125,67,19,42
68,36,6,15,16
113,6,67,40,98
40,149,23,1,64
16,40,140,29,67
15,3,96,29,16
40,111,138,23,67
19,15,113,34,42
116,113,19,37,15
3,67,13,21,2
76,40,83,16,23
15,83,1,48,19
54,13,7,44,128
24,83,42,1,29
15,67,50,1,96
15,19,37,149,6
44,81,13,3,133
50,122,42,23,113
90,149,3,50,19
67,6,149,15,98
78,13,16,1,46
140,1,45,83,16
122,143,15,6,98
50,83,42,67,16
19,24,74,65,1
143,6,50,23,83
85,128,7,13,1
122,37,16,6,68
122,67,65,98,113
46,65,135,24,83
7,149,116,13,21
7,21,28,96,13
3,22,54,21,14
16,6,37,143,15
29,67,24,90,3
7,100,128,21,2
37,28,83,34,16
68,98,65,135,1
29,67,6,28,42
16,67,74,83,6
2,103,137,13,94
50,65,24,113,125
83,135,67,24,13
149,24,96,50,16
16,83,24,65,19
37,40,116,6,46
23,74,67,113,122
74,24,1,67,40
64,65,42,2,1
122,24,16,42,40
100,67,83,23,37
149,6,50,98,40
6,16,113,19,149
19,100,23,37,138
1,111,15,135,19
3,13,67,53,21
19,40,36,29,24
67,15,37,1,65
6,90,116,40,37
50,15,24,6,37
83,40,16,37,98
50,98,138,24,122
143,37,113,23,19
138,111,6,29,67
67,23,64,140,1
6,111,100,1,16
67,7,2,3,105
19,65,68,42,1
98,6,1,83,37
149,1,34,42,40
77,3,21,22,141
23,138,24,83,122
40,116,23,24,42
98,74,24,113,15
1,148,6,65,46
15,23,46,135,13
7,103,89,87,2
37,50,64,19,140
133,3,16,40,6
3,37,28,90,50
40,1,50,125,15
83,76,90,16,19
149,101,116,13,44
16,42,37,1,133
138,64,65,42,40
50,16,90,15,40
6,23,37,78,135
36,16,29,65,1
113,42,135,34,68
24,23,16,96,15
149,83,15,65,68
143,138,24,19,83
16,1,111,83,68
98,6,42,83,143
90,83,16,65,40
40,65,74,15,1
90,98,83,24,16
19,96,67,50,1
15,135,23,28,29
16,68,1,6,46
138,23,16,143,125
40,37,149,65,29
13,21,3,42,33
44,7,94,42,116
44,83,1,14,21
90,34,113,19,15
13,7,44,81,103
65,24,135,15,111
22,3,53,1,14
1,98,37,135,6
83,65,16,23,111
23,15,113,116,19
116,6,19,149,68
19,1,83,15,122
13,137,103,15,44
98,1,43,2,40
140,37,65,29,68
37,50,6,83,67
113,16,65,37,6
40,50,100,15,24
83,40,24,42,16
23,26,149,6,16
15,53,96,13,1
15,113,116,6,90
98,90,67,28,83
83,74,67,138,98
21,103,13,81,117
50,6,98,37,125
116,68,23,113,34
42,23,68,83,113
19,42,50,24,68
90,19,98,24,28
15,116,19,149,6
40,50,1,24,83
37,98,90,16,6
19,24,15,16,43
37,94,13,2,42
135,24,23,37,149
16,3,21,103,13
137,13,135,7,2
15,29,37,28,3
94,128,13,53,7
21,80,54,3,7
42,15,149,90,83
137,13,101,116,7
122,83,6,15,42
24,100,23,83,37
6,23,15,98,42
140,23,1,19,98
2,94,21,16,103
15,21,33,1,14
7,137,105,3,21
6,16,64,24,135
37,90,135,42,45
29,23,135,37,65
122,50,138,16,23
135,40,1,15,65
13,33,1,52,14
37,23,111,42,6
42,1,83,24,138
44,7,89,137,117
149,19,6,24,23
74,125,122,143,15
40,15,34,19,113
90,40,42,113,1
67,1,50,64,29
83,122,28,23,37
34,37,36,83,1
6,64,113,143,19
135,90,6,28,23
15,23,67,138,36
90,23,42,40,6
90,16,24,15,140
16,23,29,1,96
6,65,15,1,36
65,1,67,24,37
33,3,44,137,21
24,16,50,143,83
117,94,2,21,30
111,42,67,40,24
23,83,135,28,19
42,37,40,15,19
15,148,6,78,13
64,16,40,74,24
7,21,137,87,64
1,6,113,64,37
138,143,74,67,125
40,135,65,42,1
19,64,23,111,29
111,133,50,28,37
15,116,6,68,42
24,149,19,90,16
15,44,13,3,103
6,1,15,45,90
40,64,113,1,23
67,83,133,1,6
149,83,40,122,37
42,138,19,40,1
6,122,23,98,74
128,117,137,2,94
6,98,40,23,37
37,74,113,67,42
15,3,87,14,1
125,24,83,23,37
135,34,13,68,83
68,23,37,29,40
16,140,135,149,1
67,40,1,138,37
16,125,67,23,24
42,16,135,90,37
13,94,44,103,105
6,16,19,138,1
6,113,122,98,15
113,13,21,3,33
135,148,46,67,15
50,138,143,16,15
21,13,15,117,2
1,23,43,16,68
68,40,28,50,19
24,23,6,149,122
149,19,98,24,65
65,149,29,6,19
40,138,83,23,65
29,98,67,40,23
40,36,37,24,138
40,68,19,138,15
23,24,1,40,14
21,145,3,44,1
90,50,140,42,37
67,50,98,40,19
40,29,37,83,23
83,76,19,36,6
128,53,21,33,7
64,42,122,24,6
83,113,37,74,65
81,149,2,21,44
50,37,135,149,6
142,2,1,3,94
15,37,74,113,122
15,36,19,6,16
19,68,28,135,24
50,149,37,98,19
37,1,100,24,29
19,3,6,16,133
37,23,98,125,83
113,98,67,24,19
138,83,28,24,19
122,19,135,16,23
1,137,2,3,85
111,37,23,68,1
125,37,42,113,15
149,37,6,98,135
15,116,135,16,46
105,21,44,103,117
23,34,3,6,19
1,40,15,68,149
64,40,19,15,98
24,23,65,6,90
67,122,16,74,6
149,113,116,37,16
143,16,50,98,113
42,87,94,3,21
148,28,6,48,3
113,90,37,135,83
133,13,7,44,33
1,90,65,68,29
15,125,19,138,67
24,6,116,19,46
125,37,143,50,67
1,111,83,15,40
83,42,6,64,40
64,113,42,138,6
6,64,40,149,23
42,23,90,149,19
54,40,65,16,1
23,125,1,122,16
15,50,24,68,90
29,16,98,83,67
113,65,74,67,125
28,98,50,67,24
116,6,16,46,135
135,37,36,76,1
125,98,42,83,19
68,148,16,143,137
40,3,96,15,1
40,100,138,37,1
37,76,16,6,135
19,23,149,34,46
16,43,37,19,29
46,16,42,34,15
44,2,16,116,148
1,113,23,98,74
24,15,98,16,40
29,135,149,28,83
122,83,143,50,37
14,7,43,15,1
50,138,37,28,83
148,13,21,16,68
23,125,143,42,40
111,24,40,16,54
46,1,116,6,34
7,143,2,116,44
15,24,125,83,16
137,44,68,13,87
116,7,21,2,54
24,19,23,37,2
64,6,83,98,113
100,29,23,83,24
54,14,6,26,7
133,40,50,3,19
16,29,37,149,135
16,36,83,23,1
83,28,68,90,149
42,16,1,83,28
68,29,28,98,83
74,67,24,50,83
140,65,90,50,68
67,74,65,138,98
111,1,24,40,135
67,15,113,1,23
50,37,40,19,24
74,65,40,67,98
3,1,15,96,19
149,29,28,98,15
149,16,3,67,37
140,67,40,29,83
137,44,33,13,116
44,21,94,54,87
7,137,33,14,21
42,149,90,16,40
143,16,50,125,23
24,37,148,6,78
13,101,1,14,15
29,111,40,16,28
23,44,94,37,83
24,37,149,140,23
54,37,19,65,111
29,23,15,90,68
19,135,28,37,24
103,42,44,21,13
83,6,29,1,36
23,50,16,83,100
90,64,149,19,50
50,83,40,74,15
24,135,19,65,111
54,40,15,111,83
117,81,7,103,44
40,16,28,50,1
116,103,3,2,7
2,21,87,33,96
98,40,1,140,149
138,15,1,143,64
15,64,24,122,37
19,116,21,16,68
15,65,6,67,45
29,140,6,67,15
46,113,135,37,24
83,1,135,65,149
83,24,16,90,116
28,40,34,83,37
23,90,98,40,24
65,16,122,15,42
65,98,1,83,40
6,40,143,24,83
33,13,94,1,145
16,23,1,24,90
83,64,42,24,40
68,23,83,1,122
143,64,23,83,6
26,14,13,3,123
1,40,37,149,50
40,6,42,135,46
13,16,37,148,23
74,16,6,23,50
42,90,6,113,23
16,40,34,83,90
98,16,6,113,122
83,16,37,138,19
100,40,28,19,65
23,64,15,19,143
16,67,98,143,40
14,7,94,116,44
116,83,68,40,24
125,1,138,42,16
1,16,15,143,37
135,148,3,83,48
135,90,6,23,46
135,16,111,83,23
15,19,16,138,122
135,6,90,37,23
68,28,67,23,37
133,3,19,40,6
3,19,6,29,16
24,149,29,40,133
1,24,98,6,140
133,67,42,19,1
98,24,65,23,6
113,23,65,67,50
3,148,1,135,6
37,16,6,133,15
67,90,42,65,50
67,24,15,98,42
83,135,45,42,90
135,15,68,113,6
16,34,149,135,83
16,40,24,83,46
15,149,6,1,90
43,6,3,96,1
1,3,22,77,53
2,3,81,96,44
67,23,24,15,148
122,143,19,16,50
37,67,98,90,28
1,135,83,13,24
90,42,67,135,16
16,15,68,23,13
33,1,21,96,54
15,34,1,6,113
14,13,21,2,33
6,46,1,34,90
19,24,3,1,6
16,23,6,54,83
1,40,16,64,143
1,28,138,16,100
42,100,7,44,3
65,19,29,1,83
24,1,40,19,23
28,40,65,68,90
40,24,83,42,133
37,6,23,90,15
83,103,13,44,23
1,29,15,23,138
28,42,68,111,23
98,67,6,24,113
65,40,143,50,125
37,34,24,42,68
1,87,3,14,21
68,1,90,113,83
26,16,90,29,6
29,24,67,96,6
15,116,46,149,23
16,138,65,24,36
24,29,98,65,68
37,64,143,40,138
68,37,138,83,19
50,15,67,42,3
43,16,24,67,34
143,98,15,125,67
1,42,67,74,6
24,23,42,83,28
1,15,122,65,29
1,116,135,23,83
37,16,19,125,138
68,113,23,19,34
21,128,2,137,96
42,24,23,74,37
149,1,43,13,44
6,74,125,67,50
19,143,148,16,116
37,19,15,133,68
74,64,16,37,23
7,44,13,113,33
29,68,83,23,140
28,90,149,65,68
89,116,87,3,13
7,103,81,44,116
90,1,116,24,135
65,40,23,74,83
100,23,40,6,50
42,68,19,67,23
138,23,143,37,42
65,111,15,16,23
81,13,7,33,89
42,1,37,29,6
98,143,42,40,24
3,6,149,83,37
83,135,15,23,67
24,125,138,23,67
13,103,105,44,2
1,125,6,83,40
15,83,149,90,113
34,113,83,16,40
1,7,2,137,81
50,138,19,67,40
149,24,16,40,67
83,90,1,113,15
21,7,16,44,1
37,83,122,65,149
87,44,2,53,21
37,6,68,116,135
90,149,3,1,19
15,23,135,46,19
113,98,122,50,23
149,90,42,6,68
13,77,53,3,22
6,68,24,40,42
2,7,141,103,3
19,15,149,50,90
64,1,24,6,125
98,67,65,64,90
113,122,83,6,1
37,19,24,16,46
50,19,37,67,98
1,42,16,113,138
68,19,67,36,29
1,34,40,15,3
54,116,7,44,13
65,28,1,16,111
64,37,50,74,40
16,15,19,23,34
24,29,23,3,149
7,13,23,83,37
68,83,15,42,140
76,19,90,34,1
148,6,71,64,19
16,74,40,23,113
15,42,29,3,65
15,78,135,37,83
21,103,137,13,116
125,50,24,83,138
19,23,29,83,28
43,3,133,2,13
15,50,3,16,90
1,64,40,138,23
3,7,15,2,89
87,94,7,33,21
23,34,15,6,28
1,77,3,14,2
21,137,14,44,81
65,29,122,6,40
94,14,83,13,21
1,83,16,19,43
24,23,140,83,68
90,19,16,42,34
100,37,16,67,40
19,37,16,29,122
83,6,16,149,42
6,1,133,37,111
2,3,7,19,87
83,16,138,40,36
65,24,16,122,19
65,50,83,140,42
15,98,23,135,122
100,23,83,40,50
83,42,90,16,37
138,24,40,100,29
65,24,19,67,64
122,98,24,37,143
68,140,23,1,16
24,28,68,67,42
19,1,65,50,74
1,3,6,140,65
13,7,16,145,87
74,138,15,65,40
83,3,28,135,71
24,67,40,64,65
1,135,149,15,23
50,83,1,65,68
24,1,23,138,6
33,21,14,103,2
1,149,15,98,122
2,44,81,13,3
15,64,24,6,67
3,21,116,87,44
2,128,13,21,15
138,37,1,36,65
140,1,67,23,149
6,90,23,149,68
3,33,110,2,54
15,1,3,87,43
2,7,128,116,13
1,140,83,15,90
83,116,34,42,37
36,67,24,83,19
140,24,149,98,37
15,45,83,3,16
83,148,78,16,24
15,46,1,16,65
37,122,50,74,15
50,40,15,64,140
101,128,13,94,2
42,29,90,140,23
28,23,40,98,65
135,37,54,29,19
1,65,42,15,16
15,149,83,140,40
15,40,16,122,68
141,7,44,2,94
37,67,42,138,19
16,113,6,37,135
68,19,40,1,15
48,15,64,83,6
34,23,40,1,90
16,74,67,40,19
83,98,65,64,149
6,74,40,83,23
6,65,23,37,67
7,94,117,44,2
13,21,137,1,14
19,15,83,140,42
98,50,83,64,65
1,16,23,68,98
23,67,74,37,138
19,140,40,149,83
29,19,24,54,6
33,44,13,2,16
76,6,15,37,135
90,83,29,68,42
140,50,15,67,24
15,64,90,23,65
68,19,15,1,3
42,125,143,67,15
16,122,64,67,42
6,143,24,83,98
15,6,113,23,19
148,1,15,46,78
149,65,23,50,1
16,24,65,90,135
16,24,65,135,29
40,24,1,15,68
50,83,68,149,29
67,65,16,29,40
42,34,46,113,83
68,90,140,23,6
50,15,65,37,67
26,24,90,149,65
19,3,50,68,16
54,33,7,14,1
113,40,64,138,83
1,50,113,98,40
37,90,1,64,65
19,50,113,65,16
94,44,13,53,117
135,42,37,6,3
13,1,120,21,7
6,24,122,16,65
16,65,43,67,37
43,1,40,65,16
135,98,83,50,23
65,26,50,15,29
74,42,138,37,143
23,15,65,37,19
103,7,149,13,2
28,98,40,37,23
40,133,50,6,24
16,98,23,65,83
37,6,78,15,1
128,42,13,15,1
68,24,16,15,67
19,1,111,42,133
98,83,143,65,15
50,29,23,135,68
1,122,37,16,67
24,1,67,64,90
40,15,74,138,16
74,40,6,15,50
16,83,40,67,122
13,54,116,94,7
74,42,125,138,83
33,81,21,103,3
100,16,29,24,6
6,1,40,65,74
135,90,40,37,28
16,1,50,64,140
113,42,116,13,7
64,140,90,24,83
16,140,68,50,15
67,42,64,23,74
37,19,36,28,34
42,90,3,65,50
23,68,1,29,16
21,7,80,33,1
64,1,19,3,6
16,83,54,15,65
67,24,15,50,19
77,7,44,137,3
37,19,24,23,2
40,67,15,6,42
42,50,1,64,65
46,68,19,90,149
140,16,37,6,19
135,16,28,19,24
15,67,24,111,40
117,1,13,101,21
1,122,64,23,37
2,13,137,94,87
15,78,23,67,37
1,42,98,65,19
90,23,37,15,29
7,2,96,1,14
6,24,42,138,143
29,19,83,50,140
98,1,19,64,74
16,50,28,98,6
83,28,15,40,90
29,90,37,67,83
37,15,19,83,67
1,28,15,64,19
68,1,50,16,28
74,23,125,40,24
65,64,111,54,24
19,28,15,1,111
6,71,15,1,19
28,90,149,65,19
98,83,1,138,19
113,83,42,143,15
122,1,135,29,50
14,2,54,7,3
137,21,3,94,103
111,40,6,83,15
116,3,13,94,53
71,6,28,83,135
50,67,23,133,19
15,143,125,50,37
37,68,1,67,23
50,40,42,67,143
1,76,36,90,28
40,28,15,50,111
7,33,44,30,53
43,54,44,13,7
28,29,42,24,6
68,16,34,15,90
28,15,90,98,37
23,98,19,113,16
6,122,24,50,42
67,37,36,40,1
2,23,7,42,94
28,40,6,3,23
19,65,1,29,15
1,98,135,149,28
125,16,74,40,19
1,68,24,111,28
1,101,94,44,33
67,135,19,42,1
21,3,44,22,137
1,23,65,37,3
64,40,1,6,24
148,33,2,94,13
140,42,83,1,16
6,1,83,125,122
133,21,117,2,128
15,83,45,140,40
16,40,23,83,111
19,3,23,24,16
68,23,19,28,98
65,138,111,83,50
23,37,15,122,16
64,16,90,23,24
67,29,28,90,19
24,125,74,83,37
90,6,42,67,19
3,1,68,19,16
42,23,90,24,68
1,83,113,143,67
125,67,98,6,42
16,19,28,40,23
26,22,13,3,2
37,24,65,6,149
24,46,42,113,135
23,113,24,6,122
15,34,23,46,149
113,64,143,16,74
1,65,16,36,19
2,42,128,44,15
122,40,67,64,37
24,116,23,68,42
19,15,24,2,50
50,135,29,28,83
23,98,50,67,1
1,6,50,42,83
98,74,24,65,83
13,43,44,81,1
24,43,15,65,67
135,6,34,19,83
3,53,128,44,94
6,23,135,24,98
65,19,16,140,24
3,96,2,21,133
15,16,6,37,68
37,6,29,36,68
37,19,1,122,15
125,37,40,98,122
149,65,15,28,29
15,42,113,1,83
40,46,90,15,16
24,6,113,37,116
98,64,90,24,50
3,7,77,13,21
42,83,1,23,122
34,6,16,90,15
117,44,133,7,2
85,13,103,7,21
111,15,28,24,65
64,37,67,50,83
90,65,83,50,140
23,34,113,83,6
50,40,37,42,74
42,40,37,113,138
1,23,90,65,68
140,6,15,67,45
16,6,29,140,2
1,42,6,15,23
90,37,40,135,19
90,140,29,68,40
15,64,125,40,1
7,94,3,13,133
68,15,50,98,149
29,90,42,1,68
29,83,24,50,65
19,37,16,135,122
67,24,16,122,15
74,50,122,19,37
113,74,19,138,40
37,6,135,29,15
98,83,16,24,122
83,6,111,23,28
135,3,149,1,40
143,64,1,24,83
128,33,21,87,2
19,138,15,1,67
23,42,133,50,1
42,24,65,125,16
76,83,6,36,19
37,19,28,90,149
103,44,53,3,7
2,16,14,21,1
87,37,145,1,6
113,1,143,15,65
40,42,15,133,6
16,65,140,6,36
6,16,1,96,23
29,1,65,83,42
23,149,19,116,34
6,67,74,65,42
36,16,34,90,40
111,15,16,67,138
90,40,24,1,37
16,113,122,40,64
113,42,6,15,83
13,85,7,94,2
68,19,23,24,46
149,6,64,83,23
6,83,71,148,19
143,42,83,98,24
64,149,65,40,1
6,133,149,40,3
42,37,40,68,67
24,140,67,149,15
83,23,43,50,24
94,2,21,51,44
50,83,98,40,149
15,100,24,40,50
42,122,37,15,23
29,24,40,96,67
1,23,149,24,34
138,83,40,122,50
50,90,15,28,37
16,19,1,50,29
113,40,1,6,16
23,65,68,1,40
125,113,15,40,64
37,15,138,83,6
133,19,40,50,96
24,15,23,1,14
113,40,67,24,122
122,40,16,29,23
24,16,42,40,140
68,40,67,133,19
13,21,137,33,3
64,67,125,15,40
91,21,55,33,2
23,64,24,16,125
16,15,143,40,122
13,117,1,2,94
133,15,16,96,37
83,149,23,116,19
116,6,90,23,34
6,42,15,40,16
6,113,74,64,24
87,13,21,117,15
24,40,19,6,43
2,37,140,16,29
16,15,67,37,13
1,43,6,83,96
67,111,16,100,1
90,29,37,19,1
16,83,65,50,37
83,50,138,1,37
149,6,42,16,1
23,50,29,15,96
42,23,67,3,24
37,42,65,113,6
16,13,34,83,6
6,65,90,29,149
28,19,135,24,1
2,145,7,1,13
23,1,6,26,16
33,2,53,96,3
3,19,1,65,90
40,2,64,6,1
34,83,113,42,116
16,103,44,7,94
42,1,46,15,19
37,65,83,68,19
16,54,14,7,3
44,2,94,7,148
23,67,15,43,83
83,42,15,37,3
140,37,1,16,42
29,19,28,122,40
50,24,2,23,1
2,13,128,94,54
19,6,15,125,23
44,133,3,15,2
40,140,83,19,67
83,67,15,43,135
116,19,16,135,42
74,42,65,16,98
67,37,78,1,15
15,45,42,83,3
2,1,98,68,19
135,28,83,6,65
83,65,67,28,40
65,90,50,19,40
6,15,16,23,113
26,13,103,3,2
13,46,23,1,24
138,36,37,67,15
37,19,40,1,133
15,2,23,68,50
6,111,1,37,28
65,6,29,67,3
65,83,28,98,122
135,13,15,16,6
65,3,19,23,6
2,43,1,13,87
19,28,6,29,111
7,2,137,13,42
36,90,76,34,15
40,6,135,116,83
13,65,135,23,24
16,65,6,40,50
44,13,1,113,149
13,42,2,116,137
40,67,24,19,100
65,37,42,83,90
19,68,24,23,15
83,74,138,1,19
135,13,16,67,1
42,140,6,19,68
15,37,16,36,65
90,45,140,16,37
137,1,42,44,21
101,133,13,2,137
96,7,116,3,54
100,19,6,83,138
16,50,138,83,100
6,65,1,28,3
37,24,68,40,2
64,19,15,6,54
96,16,40,23,133
42,37,98,6,113
15,42,40,16,149
1,15,90,65,28
138,113,125,16,65
29,40,64,6,90
2,103,101,13,87
13,116,122,7,137
7,21,123,117,2
23,40,65,42,135
122,98,19,125,6
28,16,67,42,6
116,42,13,94,128
83,143,64,74,67
83,113,16,6,125
16,15,19,133,50
16,140,64,83,19
143,19,50,113,42
6,23,24,149,133
40,68,46,23,135
149,3,7,42,2
113,116,37,6,90
135,117,7,44,137
44,117,23,7,103
125,64,83,98,37
149,15,68,83,24
6,37,15,90,98
133,6,50,24,67
141,44,103,21,13
2,1,7,94,16
65,64,37,138,50
37,16,19,28,133
19,37,50,122,28
28,50,24,37,67
50,1,19,37,23
135,45,90,6,83
19,28,1,98,149
3,1,40,50,42
7,13,2,67,33
7,33,81,13,21
23,46,83,68,1
24,15,16,149,135
117,13,7,103,23
1,6,67,23,90
67,6,28,98,24
6,19,113,125,1
13,54,94,1,137
2,44,145,21,101
138,143,98,65,16
83,16,23,29,98
113,42,23,1,24
122,113,50,37,1
143,42,122,64,23
67,16,40,37,15
83,143,138,98,40
116,6,90,37,34
24,28,15,67,68
89,44,7,33,13
67,40,28,42,90
40,83,135,65,68
1,135,45,83,16
21,64,7,13,3
83,37,1,23,36
13,2,137,44,53
15,122,50,6,37
28,15,37,36,23
1,143,113,24,50
28,29,65,3,16
96,2,44,135,3
122,65,50,149,6
40,67,24,133,19
2,3,7,96,1
53,3,43,26,7
135,24,15,6,28
37,65,50,19,15
68,149,135,83,1
24,100,29,1,19
24,23,65,28,19
83,29,64,1,140
104,77,2,33,3
128,2,117,94,21
64,24,15,29,111
65,138,74,15,113
1,68,24,67,40
7,77,21,3,14
138,1,29,19,40
64,29,98,65,6
90,15,50,6,65
122,16,40,149,23
6,23,98,2,50
83,19,37,40,113
6,100,1,24,15
83,24,16,15,46
98,16,83,122,143
19,74,122,40,24
40,54,19,15,23
3,94,14,51,33
13,44,1,14,137
122,28,149,37,1
24,42,68,90,65
1,34,135,83,116
67,29,23,83,90
65,149,19,29,140
74,65,40,37,16
24,90,15,1,116
64,125,23,143,40
77,1,3,22,16
24,6,68,67,40
3,116,14,13,2
138,83,15,19,23
65,40,24,29,138
3,37,24,90,28
19,149,83,67,65
15,50,74,83,16
54,33,1,7,14
68,23,83,6,135
140,6,24,98,23
113,40,143,15,64
122,83,16,143,15
135,116,37,149,90
50,29,1,24,135
29,100,67,19,50
15,43,6,135,1
40,23,1,125,16
19,16,111,65,67
67,23,29,19,42
138,98,24,83,67
68,23,90,16,149
83,113,42,16,74
13,137,44,53,7
37,15,98,67,65
33,21,13,133,137
74,98,143,24,1
65,68,19,36,29
16,65,83,29,24
14,3,133,53,1
37,50,40,16,64
43,7,13,128,137
6,29,19,149,50
16,50,15,125,143
24,6,67,43,37
122,1,7,13,116
40,29,23,68,1
113,42,16,34,40
15,40,98,1,113
103,13,7,44,46
83,90,149,65,28
44,43,117,137,21
135,24,37,15,6
13,1,116,21,54
40,64,98,24,83
16,113,46,90,6
143,74,42,15,40
33,7,94,137,3
78,46,135,13,1
6,16,1,98,138
50,98,1,16,6
67,90,23,135,83
33,21,53,13,2
